id,title,all_artists,popularity,release_date,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0VpEX8ib3wE7u8NOw4szU6,Eyes Off You,PRETTYMUCH,67,2019-05-24,0.631,0.512,0,-9.675,0,0.511,0.0,0.0827,0.529,106.027,204267,4
7dYof5SM0zM3MnraaF53qj,Anyone Else But You,Lana Condor,49,2021-02-24,0.706,0.464,7,-7.757,1,0.505,0.0,0.361,0.509,102.007,169050,4
3HhrQvdp1HIVluWLEgdAsV,Sweet Dream,Alessia Cara,52,2021-09-24,0.734,0.538,0,-9.2,1,0.253,0.0,0.229,0.461,123.052,182255,4
2RdREuezrUKCuCcCz5a7ZC,Outside,Fiji Blue,60,2021-05-06,0.587,0.639,6,-6.883,0,0.0924,4.53e-06,0.269,0.258,94.927,174082,4
0QzuaeCEEOV40Pn7IvKEny,double take,dhruv,80,2022-01-21,0.656,0.436,8,-11.141,1,0.845,0.0,0.221,0.196,109.239,171743,4
33o0xXMPY41CWwDTnxyM5Z,2Drunk,Nick Jonas,52,2021-03-12,0.648,0.798,6,-6.088,1,0.0332,0.0,0.201,0.607,156.023,192319,4
2RkZZh5XQ4y3sG8gCu96Tz,I Like That,Bazzi,70,2021-07-22,0.665,0.692,6,-5.431,0,0.172,0.0,0.191,0.68,74.474,158084,4
3HPS8Nh23hatP7iZ3E7qEz,Butterflies,James TW,58,2022-04-29,0.708,0.662,0,-7.298,0,0.228,8.32e-06,0.102,0.507,99.964,197427,4
5DTBPQRHrBOnvzIF5XLBPq,September,James Arthur,64,2021-11-05,0.643,0.547,9,-6.06,1,0.13,0.0,0.0927,0.416,102.989,220812,4
2hKhTUmoqpjTMBkZW1g65z,You're Too Close,Francis Karel,49,2021-02-10,0.707,0.895,6,-4.871,1,0.0446,0.0,0.147,0.694,111.984,217918,4
53kWAAfx7IopXRa31MQHB8,Good Vibes,Matoma,68,2020-09-04,0.558,0.877,10,-3.392,1,0.274,0.0,0.162,0.762,99.988,170280,4
1NAyq9TrQIpLHWStUX4xAQ,ex i never had,LANY,64,2021-09-03,0.65,0.388,10,-7.065,1,0.306,0.0,0.114,0.628,96.001,201442,4
4IvuPZogXbY7LODs7qzr0W,Carried Away (Love To Love) (with Madison Beer),Madison Beer,65,2021-02-12,0.518,0.683,1,-5.295,1,0.346,0.0,0.311,0.304,141.971,182654,4
2aTKrdenCq5qBOoJPFdn4P,Here's Your Perfect,Jamie Miller,77,2021-04-30,0.558,0.454,6,-5.335,1,0.499,0.0,0.146,0.424,113.12,158594,4
0ZXdzaT1k688dkpNeEgQiV,I Don't Know Why,Astrid S,69,2020-05-08,0.499,0.898,8,-4.181,0,0.124,7.2e-06,0.0832,0.618,120.04,207668,4
11lFSEnkj3810ojPLj53RO,Love To Lose,Georgia Ku,64,2021-02-19,0.601,0.741,0,-5.981,1,0.0467,0.0,0.244,0.71,195.943,177731,4
4Cw1fQBX3TaiZQwOAyddnj,Here’s Your Perfect (with salem ilese),salem ilese,64,2021-08-13,0.613,0.493,6,-5.437,1,0.421,0.0,0.19,0.434,114.863,158594,4
5myjSxfvS8pzSMK3jJcfIL,The Way You Felt,Alec Benjamin,59,2022-04-15,0.872,0.52,0,-6.928,1,0.715,0.0,0.0982,0.736,131.918,183243,4
5AUMjaFnLEWzriTPTOEI56,everything sucks (feat. Eric Nam),Eric Nam,68,2021-08-13,0.741,0.395,6,-7.776,1,0.0117,0.0,0.601,0.593,138.06,119744,4
5viDyBHBnJHCF1XTcROFkF,so good,joan,58,2021-05-06,0.779,0.648,7,-6.85,1,0.0185,0.0,0.0741,0.72,90.292,151436,4
4hL76qNlq1v1kje7RpQGXT,Lotus Inn,Why Don't We,57,2021-01-15,0.578,0.74,2,-5.08,1,0.0119,0.0,0.18,0.495,155.984,195868,4
3Jbpo2slhW2bbVneiJnC9G,LMLY,Jackson Wang,65,2021-03-26,0.727,0.736,8,-6.566,1,0.0523,0.0,0.119,0.717,139.929,209999,4
5tqNWWiySiABLrGAvSWsO5,Is It Just Me? (feat. Charlie Puth),Charlie Puth,64,2020-11-19,0.682,0.363,2,-10.837,1,0.699,3e-05,0.363,0.203,94.978,154275,4
76yPC4qoniIkmJavZ4NbMS,Stop,AJ Mitchell,41,2021-10-08,0.715,0.558,0,-6.073,0,0.0296,0.0,0.07,0.373,104.022,177041,4
6Skh3CBum0pZw9TOr7FQnX,Safe With Me (with Audrey Mika),Audrey Mika,69,2020-11-19,0.497,0.757,11,-4.189,1,0.0449,0.0,0.119,0.507,169.902,205165,4
52INmBPUsLUQ6to3WnGWUm,You,Armaan Malik,63,2022-01-07,0.463,0.458,9,-6.705,1,0.776,5.47e-05,0.544,0.593,110.052,194478,4
5XPo15e5ICs6NvSMn44pTF,Malibu,NOTD,63,2021-03-19,0.657,0.653,9,-8.525,1,0.0568,0.000142,0.321,0.624,111.974,148822,4
2f3uLP1pGemFE8eX15CyNt,Love Song,Why Don't We,57,2021-01-15,0.76,0.719,5,-4.034,1,0.201,0.0,0.339,0.726,125.032,151800,4
03B2SfXuvDh1m9F4tqrX07,Skin,Sabrina Carpenter,70,2021-01-22,0.557,0.457,7,-5.372,1,0.428,0.0,0.0567,0.328,105.918,177500,4
2dX2W20qzwqM6G910woDKo,Lovers In The Night,Seori,62,2021-03-18,0.776,0.785,9,-4.085,0,0.295,0.000807,0.169,0.5,98.036,210547,4
6OcCk1dbAb7XNHsC098oEM,I Quit Drinking,LANY,73,2021-06-09,0.607,0.418,1,-6.997,1,0.394,0.0,0.182,0.386,95.002,171200,4
2FwP6d7xG5Hch65LBsa7Zi,cheap sunglasses,John K,56,2020-11-12,0.801,0.499,8,-5.89,1,0.239,0.0,0.189,0.674,99.018,199169,4
4N1L4sd80b1E8FmWK7Xgcz,Can I Kiss You?,Dahl,56,2020-03-13,0.688,0.654,3,-5.617,1,0.52,0.0,0.128,0.354,98.81,207646,4
74G0T9Zo5TAJQabpW4gIs3,No Choice,Fly By Midnight,57,2021-11-19,0.573,0.733,3,-4.8,1,0.141,0.0,0.208,0.555,124.031,231762,4
3oV2RVOmwdWdf9BmGS4Oad,Glad You Exist,Dan + Shay,65,2021-08-13,0.741,0.499,11,-8.035,1,0.23,0.0,0.125,0.692,103.96,144760,4
4vCiNW18AyeaUAZosVnX61,Ross And Rachel,Jake Miller,59,2021-06-18,0.66,0.639,9,-6.61,1,0.345,0.00109,0.0775,0.227,124.068,192980,4
3lzYrD0WcgGFiAFKkB2shE,"Million To One - from the Amazon Original Movie ""Cinderella""",Camila Cabello,62,2021-07-21,0.511,0.466,7,-5.927,1,0.583,0.0,0.117,0.278,150.022,203661,4
3orJ0XpgXRG1LTA521BpDz,parachute,John K,61,2020-11-13,0.786,0.588,1,-3.777,0,0.0503,0.0,0.167,0.685,75.011,156505,4
4SjXHwsZevaRo1M2EQgHf6,Better With You (with Benjamin Kheng),Benjamin Kheng,58,2022-01-05,0.646,0.456,0,-7.27,1,0.176,0.0,0.36,0.45,154.014,166001,4
0Nr2vFKsz207NQY0LP7IvV,Missing You Today,PUBLIC,49,2021-07-30,0.849,0.738,0,-5.458,1,0.125,7.62e-06,0.101,0.96,123.008,157561,4
18isufzGFuXQGmwX5hP5Mp,Selfish,Jonas Brothers,52,2021-03-15,0.65,0.714,11,-5.933,1,0.124,0.0,0.095,0.427,132.009,187856,4
6nfqlFOMiWthaOEa53uU0v,Fallin’ (Adrenaline),Why Don't We,66,2021-01-15,0.606,0.9,0,-4.504,1,0.0101,0.0,0.075,0.233,133.963,216504,4
6Ptb2JSW4var9dPGCmsm3s,Adelaide,Johnny Orlando,58,2020-12-22,0.774,0.572,7,-6.838,0,0.186,0.0,0.233,0.41,134.033,182994,4
5JlF4uq1thz8Tf7PztHopO,everything,John K,53,2021-06-25,0.449,0.612,1,-7.534,1,0.379,7.28e-05,0.0795,0.296,188.73,172792,3
1K1j5IkohC4t0S8zjrYbOH,Waving At Cars,Isac Elliot,47,2021-01-29,0.775,0.673,5,-7.704,1,0.218,0.0,0.074,0.71,120.056,159245,4
26mmuOn5tuZjd3Th4XkMkT,Magic,Dylan Rockoff,26,2022-02-16,0.756,0.715,10,-4.656,0,0.0787,0.0,0.0814,0.586,106.022,155086,4
6o4LOloYJc8yu0CdvOvifU,Hard On Yourself,blackbear,63,2020-08-14,0.824,0.783,1,-4.53,0,0.22,0.0,0.234,0.788,114.028,160825,4
0rWMOzZ7fFYZWI1qlCY4Ig,smile again,blackbear,59,2020-08-21,0.68,0.423,6,-6.279,1,0.597,0.0,0.371,0.686,85.042,149254,4
4mtGAPsQCIlD4ZXdpRi0wf,Chandra (Featuring. Shreya Ghoshal),Shreya Ghoshal,56,2022-03-29,0.615,0.748,10,-8.788,0,0.412,0.000288,0.0621,0.505,135.071,315653,4
5TPlJn8nfTT6bd9FwGgof8,Raja Aala,Devdutta Manisha Baji,50,2022-02-09,0.478,0.796,6,-7.203,0,0.415,0.0,0.112,0.518,135.108,260943,4
0P7QtX3D8lw9Ws8zy1SaTn,Aapli Yaari (feat. Adarsh Shinde & Sonali Sonawane),Sonali Sonawane,0,2021-07-29,0.653,0.83,10,-6.469,1,0.466,1.78e-05,0.346,0.363,88.021,294545,4
2l4MIKaU0kB4UjjCfuq2X0,Majhi Baay Go,Keval Walanj,52,2021-03-05,0.654,0.558,5,-8.289,1,0.231,0.0,0.0722,0.684,170.09,268243,4
7yW1U21NXBawQB8fdlE0vx,Kajwa,Srushti Ambavale,48,2022-01-31,0.43,0.493,5,-8.541,0,0.645,0.0,0.292,0.621,105.82,249623,4
0dtrWnP1GjVnRuarUSTqfS,Kelewali,Sampada Mane,46,2021-11-17,0.8,0.64,10,-6.311,1,0.255,1.14e-05,0.18,0.779,105.05,235500,4
188jpJestqxy1d8FOQcKJh,Govyachya Kinaryav,Rajneesh Patel,51,2020-02-07,0.559,0.836,5,-6.824,1,0.387,0.0,0.649,0.464,134.974,214358,3
511LnkncpqyDgchYdmyGhJ,Bai Ga,Aarya Ambekar,44,2022-04-26,0.366,0.503,0,-8.381,1,0.636,0.000163,0.0931,0.148,87.044,370695,4
7b5MQyhTpZZ8VAJzU31bBW,Couple Laybhari,Hindavi Patil,39,2022-05-09,0.425,0.568,5,-8.464,1,0.714,5.15e-05,0.23,0.353,125.924,250000,4
7e8xN2G0ZD5j8RcSkngKnU,Mazashi Loveship Karshil Ka,Sonali Sonawane,42,2021-08-24,0.52,0.557,8,-7.169,1,0.744,0.0,0.0852,0.781,179.967,238654,3
6IU7uhYF3D5OqCwc3HQu3u,Majh First Love,Sonali Sonawane,47,2022-02-05,0.524,0.684,6,-7.239,1,0.749,7.68e-06,0.102,0.399,89.87,232485,4
0POW5ANaPotn05tWTneeV6,Yugat mandali,Devdutta Manisha Baji,44,2022-02-09,0.684,0.812,1,-4.943,1,0.612,0.0,0.0398,0.627,126.884,261330,4
2eYnB2QTZmRzyoqF6Abfdf,Pori Tujhe Nadan 2,Sanika Bhoite,46,2021-12-21,0.629,0.558,5,-7.424,1,0.421,1.51e-06,0.0949,0.486,87.47,265371,4
17l4S5mxseVvX42fXwBBQD,Gurupurnima,Manish Rajgire,41,2022-04-29,0.343,0.801,4,-6.338,1,0.332,0.0,0.154,0.513,124.847,422181,4
2tzL8me2xuxZMLA5eLXdjm,Tu Majha Saajana,Shrushti Khadse,43,2021-09-27,0.534,0.415,7,-13.081,1,0.873,8.73e-05,0.196,0.494,150.08,198082,3
50vPid2CV8RdREtCKcBOd7,Nawari Distes G,Karan Shelke,47,2020-09-21,0.684,0.752,10,-6.256,0,0.00821,1.04e-06,0.0809,0.337,92.529,171603,4
1f5W2d91QgY3mDurqMekC3,"Bhurum Bhurum (From ""Pandu"")",Vaishali Samant,45,2021-11-15,0.85,0.624,7,-7.594,1,0.492,0.0,0.0905,0.622,100.09,223950,4
69sN98aqkVY3aZr7yHvZw5,Shwasat Raja Dhyasat Raja,Avadhoot Gandhi,49,2022-02-16,0.602,0.746,4,-11.644,0,0.55,0.0,0.196,0.364,139.944,128551,4
35h2x2FdA82bUs90mP8S7Q,Majhi Navri,Sai Patil,44,2021-12-06,0.502,0.775,10,-7.498,0,0.17,1.78e-06,0.0899,0.645,83.943,240000,4
0jUTmTb8DEo44e0ttWHqYV,Raya,Hindavi Patil,39,2022-01-20,0.605,0.702,9,-6.367,1,0.695,7.21e-06,0.107,0.333,130.509,328276,3
0dmSiiKGHDZoWawztQmZlJ,Maai Bappa Vithala,Atul Gogavale,43,2021-07-16,0.424,0.627,11,-7.653,1,0.484,0.0,0.0972,0.381,149.598,451090,4
2VA4RAhaKtcJeuwhH8b4YI,Majha Pillu,Pravin Koli,45,2019-12-10,0.445,0.498,1,-9.563,1,0.723,6.51e-06,0.0896,0.562,179.579,186000,3
0pYoeK9aILLoUSqIt3yTnX,O Sheth,Umesh Gawali,0,2021-06-30,0.794,0.858,7,-5.178,1,0.13,1.99e-05,0.279,0.734,119.968,184831,3
4SSv2jp8vLqCbq532ZtzTL,Tula Japnar Aahe,Ronkini Gupta,43,2019-10-15,0.339,0.635,3,-6.486,1,0.447,0.0,0.0919,0.462,135.226,280000,1
1qrPCUNwHJLiUg1DAQalOR,To Chand Rati,Shreya Ghoshal,42,2022-04-26,0.355,0.484,6,-9.032,0,0.787,6.49e-06,0.109,0.158,136.868,208654,4
2ZIEUmiNzdXi1usDrX0U9K,Jhootha Pyar,Prashant Nakti,43,2021-10-22,0.691,0.686,7,-8.154,1,0.492,8.3e-06,0.168,0.359,102.99,242331,4
0Vlw1rq32eaTQZzfOLfmoK,"Roop Sajar (feat. Aditya Satpute, Sanika Bhoite)",Vijay Bhate,38,2021-10-30,0.646,0.487,11,-8.887,0,0.699,3e-06,0.133,0.495,113.954,223684,4
0qeUj6sVC2D0Tl40k2xC38,Gulawani Gwad,Sonali Sonawane,36,2021-10-08,0.472,0.648,8,-6.517,0,0.0285,0.0,0.0918,0.363,97.336,236758,3
35LJQhz82wUfSztjpHV4ss,Hey Pavlaay,Dhruvan Moorthy,47,2021-11-02,0.729,0.857,4,-5.042,0,0.0493,0.0,0.127,0.535,90.0,113333,4
0Z7nBn8yeid5ks4Dlnbypb,Gomuche Nadan,Prashant Nakti,37,2021-02-08,0.537,0.763,5,-8.094,1,0.259,0.0,0.114,0.55,169.9,258000,4
5dys0YSpzzZLArXujznSD9,Kar Man Lagan,Bhaiya More,39,2021-04-13,0.713,0.878,8,-6.218,1,0.163,0.00149,0.325,0.648,93.043,244084,4
0iKRUwpIAIWQwPqRscG6dE,Man Udhan Varyache,Shankar Mahadevan,49,2005-01-18,0.567,0.491,8,-10.123,1,0.694,1.31e-06,0.109,0.501,80.168,280099,4
04FrYE3TX2ef8BreMNc0S2,Dewak Kalji Re,Ajay,45,2018-05-08,0.659,0.557,9,-8.399,1,0.68,0.0,0.245,0.358,135.064,291000,3
79TKZDxCWEonklGmC5WbDC,Dhaga Dhaga,Anandi Joshi,50,2019-04-26,0.679,0.367,0,-12.41,1,0.364,0.0,0.0495,0.365,119.956,268211,1
60olVP1nQ2VIWLUblmCUBO,Manacha Sutlay Taba Go,Sonali Sonawane,47,2020-09-06,0.695,0.575,9,-7.739,1,0.537,0.0,0.333,0.572,123.954,194516,3
2nZksSyzAs5BCpA7XvWmK7,Love You Bol Na,Samruddha R K,37,2021-06-05,0.639,0.531,8,-9.167,1,0.781,2.46e-06,0.101,0.455,114.991,217043,4
5N7G544kaBi3rWWTPjsdu7,Mitwaa,Jaanvee Prabhu Arora,47,2015-01-10,0.346,0.644,4,-6.811,1,0.397,0.0,0.273,0.359,80.03,278805,4
3CY8kcVqpfGHhHC4wkBVpB,Tik Tik Vajate Dokyaat - Duet Version,Sayali Pankaj,45,2014-04-22,0.695,0.363,4,-8.795,1,0.747,0.0,0.312,0.637,97.781,172000,3
47nae8IgXGPHeTgn0l0Vdv,Saaj Hyo Tuza,Onkarswaroop,46,2018-10-23,0.631,0.405,7,-12.386,1,0.734,0.0509,0.109,0.288,128.037,292625,3
5ILj64D0dUZjh5QWx0FfMT,Jeev Rangla,Shreya Ghoshal,48,2013-08-03,0.348,0.225,4,-14.702,0,0.769,1.11e-05,0.0612,0.167,127.452,281333,3
4FXuuc4lb1CfTOfcKny9G1,Angaar Bhangar Nai Rr,Madhur Milind Shinde,42,2020-10-17,0.733,0.789,1,-6.69,1,0.0797,1.74e-06,0.29,0.461,100.026,217253,4
59uYhjPTcT0klc4A0Wxjto,Aai Tuza Dongar,Manoj Kadam,41,2020-11-27,0.679,0.817,10,-5.317,0,0.139,0.0,0.238,0.747,89.98,325333,4
4Qj3r6jGmCBpyCFrd9rFcE,Jagana He Nyara Jhala Ji,Madhura Kumbhar,43,2019-10-07,0.548,0.478,5,-8.48,0,0.588,0.0,0.0997,0.401,142.376,269123,3
1Wf6iktm6AQBRKAGfzB5L6,Khel Mandala,Ajay Gogavale,46,2010-01-01,0.384,0.416,1,-9.726,0,0.273,0.00114,0.108,0.246,90.003,287086,4
1PvS8c1NIPD6oyOJvUXIX9,Naad Kara,Anand Shinde,37,2019-12-21,0.718,0.86,11,-5.957,0,0.228,0.000115,0.186,0.531,141.996,173451,4
7FjnFOfObgTCHsfrSVEfQO,Tola Tola,Bela Shende,49,2015-08-08,0.668,0.629,4,-5.643,1,0.34,0.0,0.15,0.756,125.985,207961,4
4i0rZxkGfN5ICXzWU9xfoZ,Yad Lagla,Ajay Gogavale,48,2016-02-24,0.562,0.309,0,-10.019,0,0.873,0.00549,0.0793,0.401,139.953,314396,4
1kilpCjsES8D2Xb4yA8qrh,Swapna Chalun Aale,Sayali Pankaj,41,2015-01-13,0.504,0.407,4,-10.194,0,0.555,3.36e-05,0.1,0.24,91.934,225985,4
6j2YrawQDvGixHeuFlFt8n,Kitida Navyane,Aarya Ambekar,46,2016-12-16,0.375,0.334,1,-7.743,1,0.831,0.0,0.175,0.197,123.164,225698,5
2wlvvOjuDENy0b7DbdZ6Dr,Mauli Mauli,Ajay Gogavale,43,2014-06-10,0.387,0.752,1,-5.048,1,0.169,1.77e-06,0.111,0.183,69.842,305806,4
3OFMlmTLc1wJwc3ipkaTdl,Mazi Pandhari Chi Maay,Ajay Gogavale,37,2020-07-14,0.381,0.364,8,-15.154,1,0.47,0.00098,0.31,0.238,132.12,436474,4
0FKnknau5UBXgN2Q6vVHgC,Monticello,The Monty Alexander Trio,40,2014-08-12,0.559,0.479,11,-18.152,0,0.678,0.861,0.215,0.485,99.782,232378,4
4qRJ7ZJyfzchEd2fjle7Bz,Search For Peace,McCoy Tyner,47,1967,0.456,0.222,0,-16.879,1,0.938,0.806,0.24,0.15,112.725,392000,4
2kHsFZZipGAI168yh21B0p,Syeeda's Song Flute - Mono,John Coltrane,38,1960,0.598,0.187,10,-15.57,0,0.643,0.0439,0.0797,0.399,93.216,425582,4
76XN6m7RzGYwnzngUGD6Tt,Soledad de Murcia,Michael Naura Quartet,40,2014-11-28,0.465,0.263,9,-18.128,1,0.877,0.28,0.0984,0.127,112.668,357423,4
0ivpUENLpheuPoa6VuY1ax,Strange Meadow Lark,The Dave Brubeck Quartet,43,1959-03-24,0.53,0.143,8,-17.471,1,0.958,0.497,0.278,0.119,125.464,442227,4
2n0nSu6H5KrAYRfI6iKtwT,Lazy Afternoon,Joe Henderson,39,1997-01-01,0.286,0.0553,5,-20.216,0,0.982,0.592,0.0989,0.182,52.789,332133,4
4Vkk3iD1VrENHJEACNddvt,Moanin' - Remastered,Art Blakey,52,1959-01-01,0.612,0.493,5,-8.589,0,0.804,0.266,0.202,0.484,126.358,570720,4
0sRAziWSeUedBSKjapsy9F,The Shadow of Your Smile,Slide Hampton,45,1969-04-21,0.556,0.0352,7,-20.86,0,0.942,0.167,0.082,0.196,110.646,297876,4
1J9iVCaEriyoMXpj2XszhU,When Sunny Gets Blue,McCoy Tyner,57,1964,0.427,0.114,2,-22.546,0,0.843,0.863,0.0966,0.114,60.484,282320,4
1ZXu0ib26kWfQQngREMcU2,Giant Steps - 2020 Remaster,John Coltrane,45,2020-09-18,0.417,0.42,0,-13.046,0,0.186,0.00111,0.185,0.517,147.143,287844,4
66iKqUazBbTlAEjcZrpDkD,What A Diff'rence A Day Made,Dinah Washington,62,1959-02-19,0.387,0.117,0,-17.803,1,0.925,0.000171,0.109,0.166,93.575,151867,4
1CTex49P0iWwzUGsMNjgaV,Strange Fruit,Billie Holiday,55,1957-01-01,0.313,0.0437,6,-22.627,1,0.989,0.148,0.209,0.0625,100.827,192867,1
0IxLWzmafWC5VTnpnvykJq,Dedicated To You,Freddie Hubbard,0,2011-01-01,0.38,0.164,7,-14.69,0,0.985,0.955,0.125,0.0871,79.03,202640,4
3Wadbk42UtsJOT5mCx9Bb0,Polka Dots And Moonbeams - 1994 Remaster,Bud Powell,43,1998-01-01,0.558,0.0891,2,-17.633,0,0.946,0.924,0.0966,0.13,100.523,243773,4
36MLLjFug6TJYNODUVR7av,Blue Rondo à la Turk,The Dave Brubeck Quartet,42,1959-03-24,0.588,0.4,7,-11.914,0,0.851,0.352,0.11,0.468,113.615,403640,4
05aZ2boQ1yuAD4p4HyORbK,Inner Urge - Rudy Van Gelder Edition; 2004 Digital Remaster,Joe Henderson,38,2004-01-01,0.364,0.679,5,-9.923,0,0.497,6.43e-06,0.217,0.45,79.9,718960,3
2eUzG1r6YcEXQeiiFWyaaV,Spiral,John Coltrane,0,1960,0.524,0.299,7,-13.617,1,0.621,0.102,0.0706,0.316,91.968,362867,4
5vze3yFdib2nLOqpmzl5wO,One For Majid - Live,Jack DeJohnette,0,2018-02-02,0.546,0.322,0,-19.111,1,0.662,0.0299,0.76,0.488,96.07,407587,4
3QxZooLdeJBAf0x405DDI7,From Gagarin's Point of View,Esbjörn Svensson Trio,0,1999-01-01,0.621,0.0335,2,-21.479,0,0.555,0.93,0.218,0.126,104.036,243333,4
4LSplRZj1Xk5JUCARpUV8j,Come Rain or Come Shine,Sarah Vaughan,41,1949,0.446,0.0879,4,-15.059,0,0.936,0.0,0.104,0.154,119.511,203000,4
0sCeNwt8xRCMR4NhKpMyBe,Cantaloupe Island - Remastered,Herbie Hancock,57,1964-06-17,0.515,0.583,0,-8.182,0,0.749,0.000294,0.123,0.414,116.11,333947,4
7DUGRxCf9NFJffb5Eei8Ar,God Bless the Child,Sonny Rollins,46,1962,0.493,0.0421,2,-18.071,1,0.913,0.173,0.0777,0.172,102.074,447560,4
4ZAcQgIlpV5z7k7evEF0MJ,The Moontrane - Rudy Van Gelder 24Bit Mastering/Digital Remaster/1998,Larry Young,40,1999-01-01,0.406,0.746,10,-7.838,1,0.403,0.0816,0.305,0.59,93.056,441427,4
6cRsRBzSaGwfnMMqNSjtFY,Don't Go To Strangers,Etta Jones,49,1960-01-01,0.497,0.086,7,-13.579,1,0.974,0.00106,0.124,0.171,129.332,228360,4
2gG3ivmsfylVXLyIJvLXyN,Journey In Satchidananda,Pharoah Sanders,48,1971,0.184,0.543,11,-13.583,0,0.016,0.0,0.105,0.211,98.4,396067,3
013grywiX7Qu6WVfnJ1opa,"Alabama - Live At Birdland Jazzclub, New York City, NY, 10/18/1963",John Coltrane,42,1963-01-01,0.428,0.0768,0,-17.412,0,0.774,0.0487,0.123,0.112,107.712,308933,4
0d6m2xfXqMyEKOeRvfL7Ot,Koko - Original Take 2,Charlie Parker,38,1956-01-01,0.484,0.488,5,-9.127,0,0.867,0.141,0.147,0.426,149.977,173733,4
08rTZ8jNknn8VBS3v2o8pT,Lullaby Of The Leaves - 1998 Digital Remaster,Gerry Mulligan,42,1998-01-01,0.439,0.082,0,-17.066,1,0.972,0.893,0.0913,0.492,124.69,195160,4
3PJMsxg6rz9FOo6xNiASXz,Goodbye Pork Pie Hat,Charles Mingus,53,1959,0.356,0.0937,8,-16.64,0,0.957,0.096,0.209,0.278,86.669,342373,3
489alJQIWUauqzKTMuXRjm,Cool Out,Leroy Hutson,0,2017-06-30,0.453,0.367,2,-16.245,0,0.0708,0.00183,0.1,0.127,140.832,179293,3
57B6gMEI1E4E3kKLKvfX3U,Yams,Herbie Hancock,43,2000-01-01,0.571,0.293,0,-11.914,0,0.828,0.179,0.112,0.23,82.745,480000,4
1BKp2En4K35hf0KQ8oPAlZ,Budo,Miles Davis,38,1957,0.5,0.286,8,-15.187,1,0.852,0.00278,0.216,0.771,119.679,155746,4
3X3p3u03P8eFL8WTH0oaaU,Fair Weather - Remastered,Art Farmer,40,1958,0.615,0.204,7,-16.075,1,0.872,0.382,0.071,0.496,96.47,344067,4
0xZlk9LU0mS1ACYOupmpVp,"Gee, Baby, Ain't I Good To You?",Louis Armstrong,37,1957-02-25,0.664,0.207,8,-13.325,1,0.817,0.0,0.123,0.514,85.423,251800,4
72PqmnVj86bfTnkFiQ9Mx9,Where We Used to Live,Esbjörn Svensson Trio,46,2006-09-22,0.517,0.0917,0,-18.395,1,0.876,0.629,0.108,0.0836,95.068,267173,4
6ZgaUtMlUzUf7SqbUUnfbu,Blue Train - Remastered 2003,John Coltrane,53,1958,0.506,0.493,8,-7.759,1,0.798,0.00355,0.307,0.584,134.77,644013,4
38xcUjiTP1ivfb7ObwjyGA,Watermelon Man - Remastered,Herbie Hancock,53,1962-05-28,0.612,0.526,0,-8.558,0,0.727,0.0331,0.183,0.594,129.341,429267,4
6MN6yRVriszuyAVlyF8ndB,Coffee Cold,Galt MacDermot,52,2000-01-01,0.685,0.472,9,-9.691,0,0.785,0.284,0.224,0.475,80.487,205720,4
2wHIDNvfYyZWPpMqX3fDE4,Open Letter To Duke,Charles Mingus,38,1959,0.484,0.47,10,-13.111,0,0.58,0.0751,0.343,0.188,107.794,349027,4
3rXJbXaRGLK1A6vPmRafRR,Black Nile - Remastered,Elvin Jones,39,1964-11-01,0.438,0.594,7,-10.111,0,0.78,0.177,0.0751,0.589,75.926,388147,3
4w7EnqiLksvE6rcuR8F8bn,Django - Rudy Van Gelder Edition / Remastered 1999,Grant Green,44,1999-01-01,0.653,0.368,10,-11.567,0,0.875,0.00305,0.0972,0.249,117.161,524093,4
1dZHIbmuBDAwXfQOM4dyM3,The Sidewinder - Remastered 1999/Rudy Van Gelder Edition,Lee Morgan,46,1999-01-01,0.473,0.67,8,-7.756,1,0.446,3.15e-06,0.0957,0.808,152.484,625293,4
2BhU0Hl5OatWiCW93pE2b8,Remember - Remastered,Hank Mobley,47,1960-10-01,0.539,0.403,8,-9.168,1,0.794,0.000613,0.278,0.699,165.301,342333,4
3QuSHJUfvuOyeKMS32Wckj,April In Paris - 2007 Remaster/Rudy Van Gelder Edition,Thad Jones,45,2007-01-01,0.509,0.224,0,-11.123,1,0.736,0.301,0.327,0.17,112.355,403360,4
7ysmJhXFQtiBQlk6EZ6sks,Journey Into Melody - 2007 Digital Remaster/Rudy Van Gelder Edition,Stanley Turrentine,49,2007-01-01,0.505,0.159,7,-11.235,0,0.946,0.0127,0.212,0.196,59.385,295200,4
0T1EaGm6b9eM7xBf4F1hlc,Maiden Voyage - Remastered,Herbie Hancock,46,1965-05-17,0.467,0.459,0,-9.706,0,0.719,0.00312,0.0944,0.178,124.379,477093,4
58ylMBq2yqYdHyevarkNWa,I Guess I'll Hang My Tears Out To Dry - Rudy Van Gelder Edition/Remastered 1999,Dexter Gordon,47,1962,0.524,0.222,3,-8.967,1,0.907,0.00124,0.0544,0.325,120.71,322000,4
0Xfq6BeOHdzf16gk9y8a1P,Cristo Redentor - Remastered,Donald Byrd,45,1963,0.26,0.203,7,-12.231,0,0.99,0.944,0.134,0.064,173.503,343280,3
0qxiaagtTvTeNvzxHHc441,Speak No Evil - Remastered 1998 / Rudy Van Gelder Edition,Wayne Shorter,44,1966-06-01,0.46,0.633,5,-7.153,0,0.613,0.0,0.274,0.515,106.331,503787,3
